created_at,text
2017-11-01 19:05:01,"RT @StockTwits: Here's how the world's biggest tech companies make their money.

$FB $GOOGL $AMZN $AAPL $MSFT -&gt; https://t.co/Kqwh5Ob6AF ht…"
2017-11-01 19:02:59,"RT @JasonPester: SpaghettiCode: Another #Apple (#AAPL) #iPhoneX 2018 expanded sensory array ""notch"" prototype design image showing return o…"
2017-11-01 19:02:57,"RT @JasonPester: SpaghettiCode: Customers who love design of #AAPL #iPhoneX sensory array ""notch"" will be happy to know 2018 model will inc…"
2017-11-01 19:02:48,"Join @RobinhoodApp and we'll both get a share of stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/vZoJUqlZD2"
2017-11-01 19:02:42,"SpaghettiCode: Another #Apple (#AAPL) #iPhoneX 2018 expanded sensory array ""notch"" prototype design image showing r… https://t.co/3vpqHXb1Ea"
2017-11-01 19:02:26,"Find out the date when $TGT, $HD, $AAPL release earnings with the Economic Calendar 📅
https://t.co/qb6CLEejzR https://t.co/th6ZObXreL"
2017-11-01 19:02:05,"RT @StockTwits: Here's how the world's biggest tech companies make their money.

$FB $GOOGL $AMZN $AAPL $MSFT -&gt; https://t.co/Kqwh5Ob6AF ht…"
2017-11-01 19:01:42,"RT @KProEnterprises: Join @RobinhoodApp and we'll both get a share of stock like $AAPL, $F, or $S for free. Make sure to use my link.

http…"
2017-11-01 19:01:41,"Beats1: 🔥
frankcarter23 is joining JulieAdenuga in-studio with the latest on therattlesnakes tour and ""Spray Paint… https://t.co/dOBWorLO3k"
2017-11-01 19:01:22,"RT @celebritycheer2: Today marks the 57th birthday for courageous Apple CEO Tim Cook born November 1, 1960 #TimCook #birthday $AAPL #Apple…"
2017-11-01 19:00:40,"RT @StockTwits: Here's how the world's biggest tech companies make their money.

$FB $GOOGL $AMZN $AAPL $MSFT -&gt; https://t.co/Kqwh5Ob6AF ht…"
2017-11-01 19:00:13,.@Tim_Cook to @LesterHoltNBC: there's a greater issue than Russian @Facebook ads https://t.co/uCryNebHf9 $AAPL $FB
2017-11-01 19:00:11,Check out this $10 million mansion up for sale in #SF's new favorite neighborhood for $AAPL #tech execs… https://t.co/Yic05neJzZ
