created_at,text
2017-11-28 06:14:57,b'RT @realsheepwolf: \xf0\x9f\x91\x89 $INTV \xf0\x9f\x91\x88 SEE WHY THIS IS A HUGE #bitcoin / #blockchain PLAY and SEVERELY UNDERVALUED\xe2\xad\x90\xef\xb8\x8f\n\xe2\xad\x90\xef\xb8\x8fCLICK HERE: https://t.co/xyEUl\xe2\x80\xa6'
2017-11-28 06:14:56,b'RT @realsheepwolf: $INTV: #cryptocurrencies and related plays are presenting the opportunity that only comes along once in a generation! DO\xe2\x80\xa6'
2017-11-28 06:14:41,b'RT @realsheepwolf: \xf0\x9f\x91\x89 $INTV \xf0\x9f\x91\x88 SEE WHY THIS IS A HUGE #bitcoin / #blockchain PLAY and SEVERELY UNDERVALUED\xe2\xad\x90\xef\xb8\x8f\n\xe2\xad\x90\xef\xb8\x8fCLICK HERE: https://t.co/xyEUl\xe2\x80\xa6'
2017-11-28 06:14:25,b'RT @realsheepwolf: \xf0\x9f\x91\x89 $INTV \xf0\x9f\x91\x88 SEE WHY THIS IS A HUGE #bitcoin / #blockchain PLAY and SEVERELY UNDERVALUED\xe2\xad\x90\xef\xb8\x8f\n\xe2\xad\x90\xef\xb8\x8fCLICK HERE: https://t.co/xyEUl\xe2\x80\xa6'
2017-11-28 06:13:58,b'RT @realsheepwolf: \xf0\x9f\x91\x89 $INTV \xf0\x9f\x91\x88 SEE WHY THIS IS A HUGE #bitcoin / #blockchain PLAY and SEVERELY UNDERVALUED\xe2\xad\x90\xef\xb8\x8f\n\xe2\xad\x90\xef\xb8\x8fCLICK HERE: https://t.co/xyEUl\xe2\x80\xa6'
2017-11-28 06:13:40,b'RT @realsheepwolf: $INTV: #cryptocurrencies and related plays are presenting the opportunity that only comes along once in a generation! DO\xe2\x80\xa6'
2017-11-28 06:13:38,b'RT @realsheepwolf: $INTV: #cryptocurrencies and related plays are presenting the opportunity that only comes along once in a generation! DO\xe2\x80\xa6'
2017-11-28 06:13:37,b'RT @realsheepwolf: \xf0\x9f\x91\x89 $INTV \xf0\x9f\x91\x88 SEE WHY THIS IS A HUGE #bitcoin / #blockchain PLAY and SEVERELY UNDERVALUED\xe2\xad\x90\xef\xb8\x8f\n\xe2\xad\x90\xef\xb8\x8fCLICK HERE: https://t.co/xyEUl\xe2\x80\xa6'
2017-11-28 06:13:13,b'RT @realsheepwolf: \xf0\x9f\x91\x89 $INTV \xf0\x9f\x91\x88 SEE WHY THIS IS A HUGE #bitcoin / #blockchain PLAY and SEVERELY UNDERVALUED\xe2\xad\x90\xef\xb8\x8f\n\xe2\xad\x90\xef\xb8\x8fCLICK HERE: https://t.co/xyEUl\xe2\x80\xa6'
2017-11-28 06:13:02,b'RT @realsheepwolf: $INTV: #cryptocurrencies and related plays are presenting the opportunity that only comes along once in a generation! DO\xe2\x80\xa6'
2017-11-28 06:12:58,b'RT @TopTickrs: JOIN NOW! SHARE IDEAS IN OUR MARKET FOCUSED CHAT ROOM AT https://t.co/35LuLR0k4f $AAPL $COST $LMFA'
2017-11-28 06:12:36,b'RT @realsheepwolf: $INTV: #cryptocurrencies and related plays are presenting the opportunity that only comes along once in a generation! DO\xe2\x80\xa6'
2017-11-28 06:12:35,b'RT @realsheepwolf: \xf0\x9f\x91\x89 $INTV \xf0\x9f\x91\x88 SEE WHY THIS IS A HUGE #bitcoin / #blockchain PLAY and SEVERELY UNDERVALUED\xe2\xad\x90\xef\xb8\x8f\n\xe2\xad\x90\xef\xb8\x8fCLICK HERE: https://t.co/xyEUl\xe2\x80\xa6'
2017-11-28 06:12:13,b'RT @realsheepwolf: $INTV: #cryptocurrencies and related plays are presenting the opportunity that only comes along once in a generation! DO\xe2\x80\xa6'
2017-11-28 06:12:09,b'RT @realsheepwolf: $INTV: #cryptocurrencies and related plays are presenting the opportunity that only comes along once in a generation! DO\xe2\x80\xa6'
2017-11-28 06:12:06,b'RT @realsheepwolf: $INTV: #cryptocurrencies and related plays are presenting the opportunity that only comes along once in a generation! DO\xe2\x80\xa6'
2017-11-28 06:11:54,b'RT @realsheepwolf: \xf0\x9f\x91\x89 $INTV \xf0\x9f\x91\x88 SEE WHY THIS IS A HUGE #bitcoin / #blockchain PLAY and SEVERELY UNDERVALUED\xe2\xad\x90\xef\xb8\x8f\n\xe2\xad\x90\xef\xb8\x8fCLICK HERE: https://t.co/xyEUl\xe2\x80\xa6'
2017-11-28 06:11:50,b'RT @realsheepwolf: \xf0\x9f\x91\x89 $INTV \xf0\x9f\x91\x88 SEE WHY THIS IS A HUGE #bitcoin / #blockchain PLAY and SEVERELY UNDERVALUED\xe2\xad\x90\xef\xb8\x8f\n\xe2\xad\x90\xef\xb8\x8fCLICK HERE: https://t.co/xyEUl\xe2\x80\xa6'
