created_at,text
2017-12-03 19:29:10,RT @MicrosoftTeams: [Announcement] Two new usage reports for #MicrosoftTeams: https://t.co/PSiStefWiZ https://t.co/2OEIPFNs5A
2017-12-03 19:29:02,"RT @MSFT_Business: See how we transformed operations using data analytics, Microsoft #PowerBI, and the connective power of #cloudcomputing,…"
2017-12-03 19:28:49,"RT @realsheepwolf: 👉 $INTV 👈IMAGINE LIVING WITHOUT FEAR💎💎💎
⭐️CLICK HERE: https://t.co/xyEUlk6tN0

$FRFS $FVRD $GRCK $WRFX $CBIS $OWCP $IPIX…"
2017-12-03 19:28:49,"RT @realsheepwolf: 👉 $INTV 👈IMAGINE LIVING WITHOUT FEAR💎💎💎
⭐️CLICK HERE: https://t.co/xyEUlk6tN0

$FRFS $FVRD $GRCK $WRFX $CBIS $OWCP $IPIX…"
2017-12-03 19:28:49,"RT @realsheepwolf: 👉 $INTV 👈IMAGINE LIVING WITHOUT FEAR💎💎💎
⭐️CLICK HERE: https://t.co/xyEUlk6tN0

$FRFS $FVRD $GRCK $WRFX $CBIS $OWCP $IPIX…"
2017-12-03 19:28:15,"RT @realsheepwolf: 👉 $INTV 👈IMAGINE LIVING WITHOUT FEAR💎💎💎
⭐️CLICK HERE: https://t.co/xyEUlk6tN0

$FRFS $FVRD $GRCK $WRFX $CBIS $OWCP $IPIX…"
2017-12-03 19:28:10,"RT @realsheepwolf: 👉 $INTV 👈IMAGINE LIVING WITHOUT FEAR💎💎💎
⭐️CLICK HERE: https://t.co/xyEUlk6tN0

$FRFS $FVRD $GRCK $WRFX $CBIS $OWCP $IPIX…"
2017-12-03 19:28:02,"RT @realsheepwolf: 👉 $INTV 👈IMAGINE LIVING WITHOUT FEAR💎💎💎
⭐️CLICK HERE: https://t.co/xyEUlk6tN0

$FRFS $FVRD $GRCK $WRFX $CBIS $OWCP $IPIX…"
2017-12-03 19:27:58,"RT @realsheepwolf: 👉 $INTV 👈IMAGINE LIVING WITHOUT FEAR💎💎💎
⭐️CLICK HERE: https://t.co/xyEUlk6tN0

$FRFS $FVRD $GRCK $WRFX $CBIS $OWCP $IPIX…"
2017-12-03 19:27:36,RT @MSLearning: Are you ready for an interview? Check out one of the most asked programming questions and reply with your solution: https:/…
2017-12-03 19:27:14,"RT @realsheepwolf: 👉 $INTV 👈IMAGINE LIVING WITHOUT FEAR💎💎💎
⭐️CLICK HERE: https://t.co/xyEUlk6tN0

$FRFS $FVRD $GRCK $WRFX $CBIS $OWCP $IPIX…"
2017-12-03 19:27:13,RT @WealthyRetire: What does GE's massive dividend cut mean for the future of America's economy? $GE $AAPL $MSFT #greatdepression #recessio…
2017-12-03 19:27:06,"RT @realsheepwolf: 👉 $INTV 👈IMAGINE LIVING WITHOUT FEAR💎💎💎
⭐️CLICK HERE: https://t.co/xyEUlk6tN0

$FRFS $FVRD $GRCK $WRFX $CBIS $OWCP $IPIX…"
2017-12-03 19:26:54,"@Mtpjr88 @kentcdodds The sculpt is also really nice, just not Bluetooth like the newer msft surface ergo"
2017-12-03 19:26:52,Earnings surpirse last report $GOOGL $MSFT $FB $INTC $VZ $ORCL $CSCO $NVDA $WFC $BAC https://t.co/JuG1YfUCXD https://t.co/zpSEnLg7xN
2017-12-03 19:25:56,"RT @realsheepwolf: 👉 $INTV 👈IMAGINE LIVING WITHOUT FEAR💎💎💎
⭐️CLICK HERE: https://t.co/xyEUlk6tN0

$FRFS $FVRD $GRCK $WRFX $CBIS $OWCP $IPIX…"
2017-12-03 19:25:41,"RT @realsheepwolf: 👉 $INTV 👈IMAGINE LIVING WITHOUT FEAR💎💎💎
⭐️CLICK HERE: https://t.co/xyEUlk6tN0

$FRFS $FVRD $GRCK $WRFX $CBIS $OWCP $IPIX…"
2017-12-03 19:25:12,"RT @MSFT_Business: See how we transformed operations using data analytics, Microsoft #PowerBI, and the connective power of #cloudcomputing,…"
