created_at,text
2017-11-10 02:11:14,RT @MicrosoftEDU: The #MSFTEduChat TweetMeet w/ @skypeclassroom experts will share how to prep for #Skypeathon on Nov 28-29 &amp; connect Ss. h…
2017-11-10 02:09:58,"RT @MSTheater: Don't miss @BTS_twt performing here at the @AMAs here on November 19th!

Tickets: https://t.co/bUOpy3VPya https://t.co/fc1Il…"
2017-11-10 02:09:32,"@Batedgoose Hello. For security purposes, please remove your order number from the public. Contact our Microsoft St… https://t.co/OMq2CuyOO4"
2017-11-10 02:09:31,"Respawn releases hot fix patch that improves visuals and performance on Xbox One X https://t.co/kuCPCWDoJJ

submitted by   /u/SupremeOptim…"
2017-11-10 02:09:20,RT @Azure: Announcing automatic #OS upgrades for #Azure #VM scale sets! Learn more: https://t.co/pHy0MBLUOr
2017-11-10 02:09:06,RT @Windows: 🌟 Brighten up your #Windows10 desktop with this 12-image set of lighthouses under gorgeous night skies. Get it here: https://t…
2017-11-10 02:08:38,@gcaughey @SiKo279 Must be an Elite X3 or new Surface phone. I had the first LG (can't remember the name) and a Lum… https://t.co/X6OufAPTI6
2017-11-10 02:07:45,RT @Windows: 🌟 Brighten up your #Windows10 desktop with this 12-image set of lighthouses under gorgeous night skies. Get it here: https://t…
2017-11-10 02:07:35,RT @Microsoft: .@SatyaNadella shares how fatherhood impacts his role as our CEO. #HitRefresh https://t.co/XqwhVF6KuX https://t.co/bW2oL64eLb
2017-11-10 02:06:53,MSFT makes a really compelling case to go blue in the Bay Area?
2017-11-10 02:06:05,RT @MicrosoftTeams: Parent view only access and collaboration space permissions in #MicrosoftTeams for EDU #OneNote Class Notebooks! https:…
2017-11-10 02:05:38,RT @MicrosoftTeams: Parent view only access and collaboration space permissions in #MicrosoftTeams for EDU #OneNote Class Notebooks! https:…
2017-11-10 02:05:23,"RT @Azure: Join our free course and learn to implement, monitor, &amp; manage the most commonly used #Azure components: https://t.co/K44nJw97qu…"
2017-11-10 02:04:45,"RT @MSLearning: In 1 hour, learn how to build Flappy Bird-like apps with ReactJS 🐥 https://t.co/oyLIs3ssHO https://t.co/P0bAWymoJ5"
2017-11-10 02:03:47,RT @Safer_Online: Any pic you share in a text or online could end up being seen by more than one person: https://t.co/xwaQIr1he6 @onlinebul…
2017-11-10 02:03:38,RT @Safer_Online: Any pic you share in a text or online could end up being seen by more than one person: https://t.co/xwaQIr1he6 @onlinebul…
2017-11-10 02:03:14,RT @Safer_Online: Any pic you share in a text or online could end up being seen by more than one person: https://t.co/xwaQIr1he6 @onlinebul…
2017-11-10 02:03:03,RT @ermannog: msftsecurity: Read the 4-point action plan for proactive #security that will have real impact on your level of pro… https://t…
2017-11-10 02:02:36,RT @msdev: Build cross-platform desktop #apps with .NET Core 2.0 and https://t.co/1eytkspG9I thanks to @BFreakout and @robert0muehsig: http…
2017-11-10 02:02:24,"RT @VisualStudio: Explore the possibilities of a single C# codebase w/ a #mobile #DevOps guide. Spend more time coding, download now: https…"
2017-11-10 02:01:06,"Microsoft 365 Business launches, includes Office 365, device management, new apps | On MSFT https://t.co/bwtkA8D227"
2017-11-10 02:00:53,RT @SkypeClassroom: Dive deep into @ReefBase underwater research center! Ss discuss environmental issues in the wake of #HurricaneIrma http…
2017-11-10 02:00:52,RT @VisualStudio: ...today's @dailydotnettips tip 'o the day - how to iterate though an enum in C# ? https://t.co/Jm18lV3jOp #csharp
2017-11-10 02:00:46,RT@msdev: Ready to try on #FSharp? #dotNETRocks talks to @ScottWlaschin about what #CSharp devs need to get started: https://t.co/kki4xUXzAj
2017-11-10 02:00:15,RT @MicrosoftEDU: The #MSFTEduChat TweetMeet w/ @skypeclassroom experts will share how to prep for #Skypeathon on Nov 28-29 &amp; connect Ss. h…
2017-11-10 02:00:02,"Bringing together best-in-class #productivity tools, #security and device management. Take a look:… https://t.co/8miSHBmDvE"
2017-11-10 02:00:01,"We've created a 21-day calendar, in partnership with @xiaofeiren to guide you on your creative journey!… https://t.co/zhp49KdaP6"
